,geo_group,marketing_group,created_order,order_sum,test_group,user_id,is_new_user
18973,spb,organic,True,7322.0,control,1006852,1
18974,regions,social_media,False,,control,1029022,0
18975,regions,target_direct,False,,test,1051462,0
18976,regions,target_direct,False,,control,1022437,0
18977,regions,target_direct,False,,control,1024513,1
18978,msk,organic,False,,test,1032838,0
18979,spb,target_direct,False,,control,1010434,1
18980,regions,context_brand,False,,test,1059265,1
18981,msk,target_direct,True,6355.0,control,1002721,0
18982,spb,target_direct,True,50.0,control,1009807,1
18983,msk,context_brand,True,1600.0,control,1005241,1
18984,regions,organic,True,2000.0,control,1013857,0
18985,spb,organic,True,2000.0,test,1038868,0
18986,spb,target_direct,True,4861.0,control,1009726,1
18987,regions,social_media,False,,control,1029829,0
18988,msk,target_direct,False,,control,1003741,1
18989,msk,target_direct,False,,control,1002109,0
18990,regions,target_direct,True,4384.0,control,1024426,0
18991,msk,target_direct,False,,control,1004803,0
18992,regions,context_brand,False,,test,1058698,1
18993,spb,target_direct,False,,control,1008709,0
18994,spb,target_direct,False,,control,1010641,1
18995,regions,target_direct,True,50.0,control,1019785,0
18996,regions,target_direct,False,,test,1055404,1
18997,msk,organic,False,,test,1031095,1
18998,regions,organic,True,6446.0,test,1050226,0
18999,regions,target_direct,False,,control,1019824,1
19000,spb,target_direct,False,,control,1008637,0
19001,regions,target_direct,False,,test,1054954,0
19002,regions,target_direct,False,,test,1052920,0
19003,regions,context_brand,False,,control,1026628,0
19004,regions,target_direct,False,,control,1023595,0
19005,msk,target_direct,True,11248.0,test,1034206,1
19006,spb,organic,True,6968.0,test,1038409,0
19007,spb,target_direct,False,,test,1041133,1
19008,regions,context_brand,False,,test,1059262,0
19009,msk,organic,False,,control,1001326,0
19010,msk,context_brand,False,,control,1005418,1
19011,regions,target_direct,False,,control,1021051,1
19012,regions,target_direct,True,50.0,test,1054636,1
19013,regions,target_direct,True,50.0,control,1025254,0
19014,spb,organic,False,,test,1038277,0
19015,regions,target_direct,False,,control,1018300,1
19016,regions,organic,False,,test,1044709,0
19017,regions,target_direct,False,,test,1051315,1
19018,msk,context_brand,False,,control,1005328,1
19019,regions,target_direct,False,,control,1021900,1
19020,regions,target_direct,False,,control,1025365,0
19021,msk,organic,True,13764.0,test,1032619,0
19022,spb,organic,False,,control,1007032,1
19023,regions,context_brand,False,,test,1056949,1
19024,regions,organic,False,,test,1047436,1
19025,regions,context_brand,True,1600.0,control,1026886,1
19026,msk,target_direct,True,19958.0,control,1004284,1
19027,regions,social_media,False,,test,1059958,1
19028,regions,organic,False,,test,1050262,0
19029,msk,target_direct,False,,test,1033732,1
19030,regions,context_brand,False,,test,1058536,0
19031,spb,context_brand,True,7084.0,test,1041739,0
19032,spb,context_brand,True,1600.0,test,1041841,1
19033,spb,organic,False,,control,1007194,1
19034,regions,target_direct,False,,test,1053757,1
19035,spb,organic,True,2000.0,control,1008178,0
19036,regions,target_direct,False,,test,1050520,0
19037,regions,organic,False,,control,1014961,1
19038,regions,social_media,False,,control,1028680,1
19039,spb,organic,True,12522.0,control,1007971,1
19040,regions,organic,True,2000.0,test,1050178,1
19041,regions,organic,False,,test,1048336,0
19042,regions,context_brand,False,,test,1057525,0
19043,regions,social_media,False,,test,1060357,1
19044,msk,target_direct,False,,test,1035289,1
19045,regions,target_direct,False,,control,1021303,0
19046,regions,organic,False,,test,1047484,0
19047,regions,target_direct,False,,control,1017979,0
19048,spb,organic,True,7083.0,control,1007827,1
19049,regions,organic,True,9428.0,test,1046773,0
19050,regions,target_direct,True,50.0,control,1019992,1
19051,msk,organic,True,8008.0,test,1031425,0
19052,spb,target_direct,False,,control,1009174,1
19053,msk,organic,False,,control,1000474,1
19054,regions,target_direct,False,,control,1018441,1
19055,regions,target_direct,True,2158.0,control,1020796,1
19056,regions,context_brand,False,,test,1056610,1
19057,spb,target_direct,True,5429.0,test,1039660,1
19058,regions,organic,False,,test,1044748,0
19059,msk,target_direct,False,,control,1002994,0
19060,msk,organic,True,7337.0,test,1030963,0
19061,regions,target_direct,True,2492.0,test,1051390,1
19062,msk,social_media,False,,control,1006672,1
19063,regions,organic,False,,test,1049347,0
19064,regions,target_direct,True,5844.0,test,1052017,1
19065,regions,organic,False,,control,1012357,1
19066,regions,social_media,True,3597.0,test,1060867,1
19067,regions,context_brand,False,,control,1027792,0
19068,spb,context_brand,True,6842.0,test,1042240,1
19069,spb,organic,False,,test,1039495,1
19070,spb,context_brand,False,,test,1041703,0
19071,regions,target_direct,False,,test,1051888,0
19072,regions,target_direct,False,,control,1020121,0
19073,regions,social_media,False,,test,1061005,1
19074,regions,context_brand,True,9442.0,test,1058746,1
19075,msk,social_media,False,,control,1006060,0
19076,msk,organic,False,,control,1001587,1
19077,spb,target_direct,False,,control,1009693,1
19078,regions,organic,True,6417.0,control,1015639,1
19079,regions,organic,False,,control,1013350,1
19080,msk,context_brand,False,,test,1036336,1
19081,regions,context_brand,True,1600.0,test,1056349,0
19082,regions,organic,False,,control,1016131,0
19083,regions,target_direct,False,,control,1024972,0
19084,regions,target_direct,False,,control,1024474,1
19085,regions,target_direct,False,,control,1021231,0
19086,spb,target_direct,False,,control,1010233,1
19087,regions,organic,False,,control,1017535,0
19088,regions,target_direct,False,,test,1053622,1
19089,regions,organic,True,5184.0,control,1017343,0
19090,regions,organic,True,12950.0,test,1047181,1
19091,msk,context_brand,True,20215.0,control,1005385,1
19092,regions,target_direct,False,,control,1021570,1
19093,regions,organic,False,,control,1014883,1
19094,msk,social_media,True,6877.0,test,1037065,1
19095,regions,organic,False,,test,1043266,1
19096,regions,social_media,False,,control,1029121,0
19097,regions,context_brand,True,4435.0,test,1059271,0
19098,msk,organic,True,2000.0,control,1001017,1
19099,spb,target_direct,True,5242.0,test,1039765,1
19100,regions,target_direct,True,2475.0,control,1021447,0
19101,regions,organic,True,6444.0,control,1014592,0
19102,regions,organic,False,,test,1047982,1
19103,regions,target_direct,True,2580.0,control,1020478,0
19104,spb,organic,False,,test,1038544,1
19105,regions,target_direct,False,,test,1053958,1
19106,regions,context_brand,False,,test,1058836,1
19107,regions,target_direct,False,,test,1054753,0
19108,regions,context_brand,False,,test,1057744,0
19109,regions,target_direct,False,,control,1024462,1
19110,regions,organic,True,6920.0,control,1012135,1
19111,regions,organic,True,4083.0,test,1047184,1
19112,regions,target_direct,False,,control,1021957,0
19113,spb,target_direct,False,,control,1009171,0
19114,regions,social_media,True,4089.0,test,1061365,0
19115,regions,target_direct,True,3134.0,control,1025614,0
19116,regions,context_brand,False,,test,1058713,1
19117,msk,organic,True,8195.0,control,1000552,0
19118,regions,target_direct,False,,control,1022917,1
19119,regions,organic,False,,test,1046809,0
19120,regions,organic,True,5289.0,control,1015090,0
19121,regions,organic,False,,test,1049512,1
19122,spb,target_direct,False,,control,1010134,1
19123,regions,organic,False,,test,1044271,0
19124,regions,target_direct,False,,test,1054276,1
19125,msk,organic,False,,test,1031236,1
19126,regions,target_direct,True,4826.0,control,1026025,1
19127,regions,target_direct,True,8894.0,control,1022299,1
19128,msk,target_direct,False,,control,1004548,1
19129,spb,target_direct,True,9528.0,control,1010512,1
19130,msk,target_direct,False,,test,1033705,0
19131,regions,social_media,False,,test,1059931,0
19132,regions,target_direct,False,,test,1054588,0
19133,spb,organic,True,11834.0,test,1039492,0
19134,regions,organic,False,,control,1017724,1
19135,regions,context_brand,False,,test,1057228,1
19136,regions,context_brand,False,,test,1058110,0
19137,regions,context_brand,True,3775.0,test,1058443,0
19138,regions,organic,False,,test,1045135,1
19139,spb,social_media,False,,control,1011496,1
19140,regions,context_brand,False,,test,1059835,0
19141,msk,target_direct,False,,control,1004665,0
19142,regions,target_direct,True,3646.0,control,1023490,1
19143,regions,organic,False,,test,1047916,0
19144,regions,target_direct,False,,test,1051768,0
19145,msk,target_direct,True,50.0,test,1034305,1
19146,regions,social_media,False,,control,1028437,0
19147,regions,organic,False,,control,1013497,0
19148,msk,context_brand,False,,control,1005196,1
19149,msk,organic,False,,test,1032574,0
19150,regions,target_direct,False,,control,1020157,1
19151,regions,organic,False,,control,1013317,1
19152,regions,organic,False,,control,1013869,0
19153,spb,context_brand,False,,control,1010995,0
19154,regions,organic,False,,test,1048957,1
19155,regions,organic,True,6386.0,control,1017028,1
19156,regions,target_direct,False,,control,1022824,1
19157,spb,organic,False,,test,1038490,1
19158,regions,organic,False,,control,1016755,0
19159,spb,organic,True,6798.0,test,1038049,1
19160,msk,organic,False,,control,1001437,0
19161,regions,social_media,True,200.0,control,1029796,0
19162,regions,organic,False,,control,1013062,1
19163,msk,context_brand,False,,control,1005247,0
19164,regions,organic,False,,test,1043803,0
19165,regions,social_media,True,200.0,test,1060498,1
19166,regions,target_direct,True,3353.0,control,1020805,1
19167,regions,target_direct,True,3002.0,test,1050844,1
19168,regions,target_direct,False,,test,1054483,0
19169,spb,organic,True,2000.0,test,1042792,1
19170,msk,target_direct,False,,control,1003594,0
19171,regions,target_direct,True,6136.0,control,1018921,0
19172,spb,social_media,False,,control,1011433,0
19173,regions,organic,False,,control,1016038,0
19174,regions,target_direct,False,,control,1025326,0
19175,regions,organic,False,,test,1048639,1
19176,msk,target_direct,False,,test,1034602,1
19177,regions,organic,False,,control,1016917,1
19178,regions,social_media,False,,test,1060933,1
19179,regions,target_direct,False,,control,1018900,0
19180,regions,target_direct,False,,control,1021495,0
19181,msk,organic,False,,control,1001539,1
19182,regions,context_brand,False,,control,1026985,1
19183,regions,organic,False,,control,1014103,1
19184,msk,organic,True,7636.0,control,1000408,1
19185,regions,context_brand,True,1600.0,test,1058821,0
19186,msk,target_direct,False,,test,1033981,1
19187,regions,target_direct,False,,test,1053748,0
19188,regions,organic,False,,control,1016602,0
19189,regions,organic,False,,test,1046974,1
19190,regions,context_brand,False,,control,1027498,1
19191,regions,target_direct,False,,test,1053922,1
19192,regions,context_brand,False,,test,1059277,0
19193,regions,social_media,False,,test,1061413,1
19194,regions,social_media,False,,control,1030195,1
19195,regions,target_direct,True,2670.0,control,1025935,0
19196,regions,organic,False,,control,1014706,1
19197,regions,target_direct,False,,control,1021711,0
19198,regions,organic,False,,test,1044304,0
19199,regions,organic,False,,control,1015738,1
19200,msk,organic,False,,control,1000216,0
19201,regions,target_direct,False,,test,1054963,0
19202,regions,organic,True,8116.0,control,1016374,0
19203,regions,context_brand,False,,test,1057096,1
19204,regions,target_direct,False,,control,1018675,0
19205,msk,target_direct,False,,control,1003237,1
19206,regions,organic,False,,test,1046194,0
19207,regions,organic,False,,test,1048261,0
19208,regions,organic,False,,test,1048879,0
19209,regions,organic,False,,control,1017196,0
19210,regions,target_direct,True,50.0,control,1026208,0
19211,regions,target_direct,False,,control,1024966,1
19212,regions,context_brand,False,,control,1028293,1
19213,regions,target_direct,False,,test,1052764,1
19214,msk,context_brand,False,,control,1005394,0
19215,regions,target_direct,True,4262.0,test,1052530,1
19216,regions,target_direct,False,,control,1022740,1
19217,msk,context_brand,True,1600.0,control,1005310,1
19218,msk,social_media,False,,control,1006615,0
19219,regions,target_direct,False,,control,1020703,0
19220,spb,context_brand,False,,control,1010803,0
19221,regions,organic,True,5689.0,control,1013218,0
19222,regions,organic,True,19980.0,test,1050247,1
19223,regions,target_direct,False,,test,1050649,0
19224,regions,target_direct,False,,control,1022944,0
19225,regions,context_brand,False,,test,1056274,0
19226,msk,organic,True,7933.0,test,1031089,0
19227,regions,organic,False,,test,1044193,1
19228,regions,organic,True,9902.0,control,1012903,0
19229,msk,organic,False,,test,1030888,1
19230,regions,target_direct,True,4926.0,test,1051072,0
19231,spb,target_direct,False,,test,1040578,1
19232,regions,target_direct,False,,test,1055293,1
19233,msk,target_direct,False,,test,1035142,0
19234,spb,organic,False,,test,1038499,0
19235,spb,organic,True,6605.0,test,1039408,1
19236,regions,target_direct,True,4262.0,test,1053319,1
19237,msk,organic,False,,control,1000456,0
19238,msk,target_direct,True,5861.0,test,1035073,1
19239,regions,organic,False,,test,1049893,0
19240,regions,organic,True,8852.0,test,1043464,0
19241,spb,target_direct,True,5399.0,control,1009825,0
19242,regions,social_media,False,,test,1061311,0
19243,msk,target_direct,True,6163.0,test,1034755,0
19244,regions,organic,False,,test,1048111,0
19245,regions,organic,False,,test,1045231,0
19246,msk,context_brand,True,1600.0,test,1035739,0
19247,regions,organic,True,2000.0,control,1014067,0
19248,regions,organic,False,,test,1049374,0
19249,regions,organic,True,7038.0,control,1013455,1
19250,spb,context_brand,False,,control,1010758,1
19251,regions,target_direct,False,,control,1020496,1
19252,regions,organic,True,4785.0,test,1045468,1
19253,msk,organic,True,14542.0,control,1000135,0
19254,spb,organic,True,11574.0,test,1037764,0
19255,regions,target_direct,False,,test,1050691,1
19256,msk,target_direct,False,,control,1003894,1
19257,regions,organic,True,4835.0,control,1013191,1
19258,regions,context_brand,True,1600.0,test,1056130,1
19259,regions,target_direct,False,,control,1023301,0
19260,msk,target_direct,False,,test,1034014,0
19261,regions,target_direct,False,,test,1054570,0
19262,spb,target_direct,True,9522.0,test,1039684,0
19263,regions,social_media,False,,test,1060822,0
19264,spb,target_direct,True,50.0,test,1040008,1
19265,regions,organic,True,2000.0,test,1048060,0
19266,spb,organic,True,12184.0,control,1007131,1
19267,msk,target_direct,True,6742.0,test,1034200,0
19268,regions,context_brand,False,,test,1058665,1
19269,msk,organic,False,,control,1000687,1
19270,msk,target_direct,False,,test,1033900,0
19271,regions,context_brand,False,,test,1058188,1
19272,regions,social_media,False,,test,1059934,0
19273,spb,organic,True,2000.0,control,1007722,0
19274,spb,organic,False,,control,1008082,0
19275,spb,context_brand,True,11350.0,control,1010770,1
19276,msk,social_media,False,,control,1006687,1
19277,spb,context_brand,True,6511.0,test,1041403,0
19278,spb,organic,False,,test,1038673,0
19279,regions,organic,False,,test,1045888,0
19280,regions,target_direct,True,50.0,test,1053865,1
19281,msk,organic,False,,control,1000729,1
19282,regions,organic,True,5522.0,control,1012912,1
19283,msk,organic,True,7717.0,test,1030783,0
19284,regions,target_direct,False,,control,1021186,1
19285,msk,context_brand,False,,test,1036255,1
19286,regions,target_direct,False,,control,1022869,0
19287,regions,target_direct,False,,test,1053526,0
19288,msk,target_direct,False,,control,1002976,1
19289,msk,context_brand,False,,control,1005262,0
19290,spb,organic,True,2000.0,control,1008280,0
19291,msk,target_direct,False,,control,1002196,0
19292,regions,target_direct,False,,control,1026334,0
19293,regions,social_media,False,,test,1060738,0
19294,msk,organic,True,2000.0,control,1000354,1
19295,regions,organic,False,,test,1043932,1
19296,regions,target_direct,False,,control,1022560,1
19297,regions,organic,False,,test,1048321,1
19298,regions,organic,False,,test,1049362,0
19299,regions,organic,False,,test,1043623,0
19300,regions,target_direct,True,4144.0,control,1018912,0
19301,regions,target_direct,True,50.0,control,1024414,0
19302,regions,social_media,False,,test,1060909,0
19303,regions,context_brand,False,,test,1058431,1
19304,spb,context_brand,False,,test,1041880,0
19305,msk,social_media,True,5209.0,control,1006693,1
19306,regions,social_media,False,,control,1029802,0
19307,regions,organic,False,,test,1048381,0
19308,regions,target_direct,False,,control,1021564,0
19309,regions,target_direct,True,8840.0,control,1018210,1
19310,regions,context_brand,False,,control,1027441,0
19311,msk,context_brand,False,,test,1036660,1
19312,regions,target_direct,False,,control,1022497,1
19313,msk,context_brand,False,,test,1036468,0
19314,msk,organic,True,2000.0,control,1001371,1
19315,regions,organic,True,23905.0,test,1048342,0
19316,regions,social_media,False,,control,1029391,1
19317,regions,organic,False,,control,1017352,1
19318,msk,social_media,False,,control,1006258,1
19319,regions,social_media,False,,control,1030084,0
19320,regions,target_direct,False,,control,1019923,1
19321,regions,target_direct,False,,control,1020412,0
19322,regions,social_media,False,,test,1060897,1
19323,regions,organic,True,2000.0,control,1015909,0
19324,spb,context_brand,False,,control,1011256,1
19325,spb,target_direct,False,,test,1040461,1
19326,msk,organic,False,,test,1031029,1
19327,regions,organic,False,,test,1046980,1
19328,msk,social_media,False,,control,1006579,1
19329,regions,organic,True,2000.0,test,1045762,0
19330,regions,target_direct,False,,test,1055785,1
19331,msk,target_direct,True,31225.0,control,1004251,1
19332,msk,organic,False,,test,1030672,1
19333,regions,organic,False,,test,1046059,0
19334,regions,organic,False,,control,1015315,1
19335,regions,organic,True,2000.0,control,1016623,1
19336,spb,target_direct,False,,control,1009996,1
19337,msk,social_media,True,200.0,test,1036972,0
19338,regions,target_direct,False,,test,1051531,0
19339,spb,social_media,False,,test,1042513,0
19340,msk,target_direct,True,5816.0,test,1034326,1
19341,regions,organic,False,,test,1048402,1
19342,spb,target_direct,False,,test,1040386,0
19343,regions,target_direct,False,,control,1025950,0
19344,regions,context_brand,False,,test,1057612,0
19345,regions,organic,True,10466.0,test,1048852,1
19346,msk,organic,False,,test,1031041,1
19347,msk,organic,False,,test,1031188,0
19348,regions,context_brand,False,,test,1059343,1
19349,regions,context_brand,False,,test,1057516,0
19350,regions,target_direct,False,,test,1054708,1
19351,regions,organic,False,,test,1048108,1
19352,regions,organic,False,,control,1013719,0
19353,regions,organic,False,,test,1046386,0
19354,regions,target_direct,True,50.0,control,1023841,0
19355,spb,organic,True,7220.0,test,1038640,1
19356,regions,target_direct,True,50.0,control,1025569,0
19357,spb,context_brand,False,,test,1041472,0
19358,msk,social_media,False,,test,1037194,0
19359,regions,target_direct,True,50.0,control,1022086,0
19360,msk,target_direct,False,,control,1004683,0
19361,regions,target_direct,True,50.0,control,1024936,0
19362,regions,target_direct,False,,control,1021936,0
19363,msk,target_direct,False,,test,1033792,0
19364,regions,target_direct,True,50.0,control,1018960,1
19365,regions,target_direct,False,,control,1025971,0
19366,regions,organic,False,,test,1043482,0
19367,spb,target_direct,False,,control,1008811,0
19368,msk,organic,False,,control,1001650,1
19369,regions,organic,True,2000.0,test,1047055,0
19370,regions,organic,False,,test,1046806,0
19371,regions,target_direct,False,,control,1021249,1
19372,regions,organic,True,4811.0,test,1044196,1
19373,regions,target_direct,False,,control,1025533,0
19374,regions,organic,False,,control,1012339,1
19375,msk,context_brand,False,,test,1036663,1
19376,spb,target_direct,False,,control,1008739,1
19377,regions,organic,False,,control,1013344,1
19378,regions,target_direct,False,,control,1025560,1
19379,msk,social_media,False,,control,1006240,1
19380,regions,organic,False,,test,1046182,0
19381,regions,context_brand,True,14560.0,control,1027855,1
19382,regions,target_direct,False,,test,1051201,1
19383,regions,target_direct,True,8346.0,test,1051258,0
19384,regions,organic,False,,test,1047337,1
19385,regions,organic,False,,test,1046242,0
19386,msk,social_media,False,,control,1006744,1
19387,regions,target_direct,False,,control,1018393,0
19388,spb,organic,True,11016.0,control,1007854,1
19389,regions,target_direct,False,,control,1018546,1
19390,regions,organic,False,,test,1049104,1
19391,regions,target_direct,True,50.0,control,1021582,1
19392,regions,organic,False,,control,1017124,0
19393,msk,organic,True,7110.0,test,1031062,0
19394,msk,context_brand,False,,test,1036042,1
19395,spb,target_direct,True,9134.0,control,1008790,1
19396,msk,target_direct,False,,test,1034299,0
19397,regions,organic,False,,test,1044565,0
19398,regions,target_direct,False,,test,1052167,1
19399,spb,target_direct,False,,test,1040767,0
19400,regions,target_direct,True,7582.0,test,1054990,0
19401,spb,organic,True,2000.0,test,1039318,0
19402,regions,context_brand,False,,control,1026928,0
19403,regions,target_direct,True,4388.0,test,1051225,1
19404,regions,social_media,False,,control,1029217,1
19405,regions,target_direct,False,,test,1053427,0
19406,regions,context_brand,False,,test,1058728,1
19407,spb,organic,False,,control,1007512,0
19408,regions,target_direct,False,,control,1021927,1
19409,spb,organic,True,17516.0,control,1007251,0
19410,regions,target_direct,False,,control,1023664,1
19411,regions,target_direct,False,,control,1021423,1
19412,msk,organic,True,15092.0,control,1000114,0
19413,spb,organic,True,6552.0,test,1038382,0
19414,regions,social_media,False,,test,1060780,1
19415,spb,social_media,False,,control,1011355,0
19416,regions,organic,True,5260.0,control,1015765,0
19417,regions,context_brand,False,,test,1056412,0
19418,regions,organic,True,10264.0,test,1046797,0
19419,msk,target_direct,True,5121.0,control,1002304,1
19420,regions,target_direct,False,,control,1023787,0
19421,msk,target_direct,False,,control,1004020,1
19422,regions,social_media,False,,test,1060465,1
19423,regions,organic,False,,control,1015471,1
19424,regions,social_media,True,200.0,test,1061635,1
19425,regions,target_direct,False,,control,1018048,0
19426,regions,target_direct,False,,control,1023937,1
19427,regions,target_direct,False,,control,1022140,0
19428,regions,target_direct,False,,test,1050802,0
19429,regions,organic,False,,test,1049170,1
19430,regions,organic,True,2000.0,test,1048507,1
19431,regions,context_brand,False,,control,1026511,0
19432,regions,context_brand,False,,control,1028131,1
19433,regions,organic,False,,control,1016671,1
19434,msk,organic,False,,test,1032226,1
19435,spb,context_brand,True,6318.0,control,1011325,0
19436,regions,context_brand,False,,test,1056199,1
19437,regions,target_direct,True,50.0,control,1024162,1
19438,regions,organic,False,,test,1044334,1
19439,regions,target_direct,False,,test,1052665,0
19440,spb,organic,False,,test,1038244,0
19441,spb,social_media,False,,control,1011520,1
19442,regions,organic,False,,control,1012954,0
19443,regions,organic,False,,test,1046551,0
19444,regions,target_direct,False,,control,1023532,0
19445,regions,organic,False,,control,1012597,1
19446,regions,context_brand,False,,control,1026871,0
19447,msk,target_direct,False,,control,1004542,1
19448,regions,social_media,False,,control,1029661,0
19449,regions,organic,False,,test,1045810,1
19450,regions,target_direct,False,,test,1052086,1
19451,spb,organic,False,,test,1037515,0
19452,msk,organic,True,7121.0,test,1031401,0
19453,regions,context_brand,False,,control,1027702,0
19454,regions,organic,False,,test,1045156,1
19455,msk,target_direct,False,,control,1002943,1
19456,regions,target_direct,False,,control,1024585,1
19457,msk,context_brand,True,6772.0,test,1036801,0
19458,regions,target_direct,False,,control,1021849,1
19459,msk,target_direct,False,,control,1004005,1
19460,msk,target_direct,False,,control,1002634,1
19461,msk,organic,False,,test,1031512,0
19462,regions,organic,False,,control,1016821,0
19463,regions,target_direct,False,,control,1023865,0
19464,msk,organic,True,2000.0,control,1000894,0
19465,regions,social_media,False,,control,1029034,1
19466,regions,target_direct,False,,test,1051429,1
19467,regions,target_direct,False,,test,1052797,1
19468,spb,organic,False,,control,1007806,1
19469,msk,target_direct,True,10474.0,test,1034434,1
19470,regions,organic,False,,test,1047559,1
19471,regions,context_brand,False,,test,1056514,0
19472,regions,target_direct,True,3355.0,control,1019974,1
19473,regions,organic,False,,control,1013734,1
19474,regions,social_media,True,2494.0,test,1061071,0
19475,regions,social_media,False,,control,1030522,1
19476,regions,target_direct,False,,test,1053916,1
19477,regions,social_media,False,,control,1030564,1
19478,spb,target_direct,False,,control,1009504,0
19479,msk,context_brand,True,1600.0,control,1005925,0
19480,regions,social_media,False,,test,1060906,0
19481,msk,organic,True,12218.0,test,1033132,1
19482,msk,target_direct,True,50.0,test,1033873,1
19483,regions,target_direct,False,,control,1023013,1
19484,spb,target_direct,False,,control,1008541,1
19485,regions,social_media,False,,control,1030096,1
19486,regions,organic,True,6640.0,test,1046857,1
19487,regions,target_direct,False,,control,1022719,0
19488,regions,social_media,False,,control,1029610,0
19489,msk,target_direct,True,12372.0,control,1003108,0
19490,regions,target_direct,False,,control,1018372,0
19491,regions,target_direct,False,,control,1020310,1
19492,spb,social_media,False,,control,1011715,0
19493,spb,context_brand,True,1600.0,test,1041295,1
19494,spb,context_brand,False,,test,1041877,0
19495,msk,organic,True,7465.0,test,1031584,1
19496,regions,organic,False,,test,1043275,1
19497,regions,organic,False,,test,1045408,1
19498,regions,target_direct,False,,test,1055884,0
19499,regions,context_brand,True,4351.0,test,1059784,1
19500,regions,organic,False,,test,1050205,1
19501,regions,target_direct,True,4198.0,test,1051552,1
19502,msk,target_direct,False,,test,1035034,0
19503,msk,target_direct,False,,control,1003672,0
19504,msk,target_direct,False,,test,1034518,0
19505,regions,organic,False,,test,1044337,0
19506,regions,organic,True,5871.0,test,1044571,0
19507,msk,target_direct,False,,test,1034938,0
19508,regions,target_direct,False,,control,1021372,1
19509,regions,organic,True,4259.0,test,1048471,1
19510,regions,social_media,False,,control,1028698,0
19511,msk,target_direct,False,,control,1002478,0
19512,spb,target_direct,True,9324.0,test,1040155,0
19513,regions,organic,True,4881.0,control,1014448,1
19514,spb,context_brand,False,,test,1041313,0
19515,regions,organic,True,2000.0,control,1012204,1
19516,regions,context_brand,False,,test,1058041,1
19517,spb,context_brand,True,1600.0,test,1042084,1
19518,regions,organic,False,,test,1049380,1
19519,msk,organic,True,13310.0,control,1000843,1
19520,regions,organic,False,,test,1046953,1
19521,regions,social_media,False,,control,1029562,0
19522,regions,target_direct,False,,test,1054924,0
19523,regions,context_brand,False,,test,1058659,0
19524,regions,social_media,False,,test,1061695,1
19525,regions,target_direct,True,50.0,control,1023808,1
19526,msk,target_direct,True,5537.0,test,1033627,1
19527,regions,target_direct,False,,control,1026064,1
19528,spb,target_direct,False,,control,1010221,1
19529,regions,target_direct,False,,test,1053085,1
19530,regions,social_media,False,,test,1060879,0
19531,regions,target_direct,False,,control,1018858,1
19532,regions,organic,True,2000.0,test,1043680,0
19533,regions,context_brand,True,1600.0,control,1027267,0
19534,regions,social_media,False,,control,1028974,0
19535,msk,organic,True,7223.0,test,1032403,1
19536,msk,context_brand,False,,control,1005574,1
19537,regions,target_direct,True,7986.0,control,1021324,1
19538,regions,target_direct,True,4313.0,test,1055317,1
19539,msk,social_media,False,,control,1005967,1
19540,regions,organic,False,,control,1017472,1
19541,regions,context_brand,False,,control,1026556,0
19542,msk,context_brand,True,1600.0,test,1036636,1
19543,regions,target_direct,False,,control,1018345,0
19544,regions,target_direct,True,50.0,control,1023730,1
19545,regions,organic,True,9707.0,test,1049218,1
19546,regions,organic,False,,test,1045291,0
19547,regions,target_direct,False,,control,1023358,1
19548,regions,organic,False,,test,1049257,1
19549,regions,target_direct,True,7610.0,control,1017787,0
19550,regions,social_media,False,,test,1061140,0
19551,regions,target_direct,True,50.0,test,1052239,1
19552,regions,organic,False,,test,1050106,0
19553,regions,organic,False,,test,1045210,1
19554,msk,context_brand,False,,test,1036438,1
19555,regions,social_media,False,,test,1061731,0
19556,spb,context_brand,True,6122.0,test,1041940,0
19557,regions,organic,False,,test,1046848,0
19558,regions,context_brand,False,,test,1059820,0
19559,regions,target_direct,False,,control,1023328,1
19560,regions,context_brand,False,,control,1028353,1
19561,spb,target_direct,False,,test,1039732,1
19562,spb,social_media,True,18688.0,test,1042363,1
19563,regions,organic,False,,control,1015783,1
19564,regions,organic,False,,test,1044115,0
19565,regions,target_direct,True,2580.0,control,1022950,0
19566,regions,context_brand,False,,control,1026862,0
19567,spb,context_brand,False,,test,1041652,1
19568,msk,target_direct,False,,control,1002859,0
19569,regions,organic,False,,test,1048366,0
19570,regions,organic,False,,test,1043092,1
19571,regions,organic,False,,test,1045117,0
19572,regions,target_direct,False,,control,1026136,1
19573,regions,organic,True,10302.0,control,1012834,0
19574,regions,organic,True,5648.0,control,1012915,1
19575,msk,target_direct,False,,test,1034620,1
19576,regions,organic,False,,control,1015867,0
19577,msk,organic,True,7373.0,test,1030756,1
19578,spb,target_direct,True,4935.0,test,1040152,1
19579,regions,target_direct,False,,test,1052791,0
19580,regions,context_brand,True,1600.0,test,1056097,0
19581,spb,target_direct,False,,test,1039888,0
19582,regions,target_direct,False,,control,1024471,0
19583,regions,social_media,False,,test,1060807,1
19584,regions,organic,False,,test,1044466,1
19585,spb,organic,True,18473.0,test,1037932,0
19586,regions,organic,False,,control,1015069,0
19587,msk,organic,True,12194.0,test,1033306,0
19588,regions,organic,False,,test,1044607,0
19589,regions,organic,False,,test,1043599,1
19590,regions,target_direct,False,,test,1052293,0
19591,spb,organic,False,,test,1039270,1
19592,spb,organic,False,,control,1006996,1
19593,msk,target_direct,True,50.0,control,1003297,0
19594,spb,organic,False,,test,1039267,0
19595,regions,organic,False,,test,1045222,0
19596,msk,organic,True,2000.0,control,1001584,0
