,geo_group,marketing_group,created_order,order_sum,test_group,user_id
38012,msk,organic,False,,test,1064386
38013,regions,target_direct,True,4425.0,control,1046152
38014,regions,target_direct,False,,control,1042243
38015,regions,organic,True,2000.0,test,1091623
38016,regions,target_direct,False,,test,1109071
38017,msk,context_brand,False,,control,1010737
38018,msk,target_direct,False,,test,1068940
38019,regions,target_direct,False,,test,1110646
38020,regions,target_direct,True,3521.0,test,1096168
38021,msk,organic,False,,test,1062988
38022,spb,target_direct,True,10824.0,test,1078825
38023,regions,organic,False,,test,1086415
38024,regions,organic,False,,test,1089853
38025,spb,target_direct,True,50.0,test,1080556
38026,regions,target_direct,False,,control,1037596
38027,regions,organic,False,,test,1084987
38028,regions,target_direct,False,,test,1100041
38029,msk,target_direct,False,,test,1071019
38030,regions,social_media,True,200.0,control,1057873
38031,regions,context_brand,True,11236.0,test,1113754
38032,msk,target_direct,False,,control,1004560
38033,regions,target_direct,True,3639.0,control,1050976
38034,regions,organic,False,,control,1026634
38035,spb,context_brand,True,1600.0,test,1082749
38036,spb,target_direct,False,,test,1078192
38037,spb,social_media,False,,test,1084183
38038,regions,organic,False,,test,1087813
38039,msk,target_direct,True,50.0,test,1065595
38040,regions,organic,False,,test,1087915
38041,regions,organic,True,10484.0,control,1028908
38042,regions,target_direct,True,2787.0,test,1111306
38043,spb,context_brand,True,6567.0,control,1021549
38044,regions,organic,True,5602.0,control,1024516
38045,regions,target_direct,False,,test,1103047
38046,spb,target_direct,False,,test,1078957
38047,msk,target_direct,False,,test,1067518
38048,regions,social_media,False,,control,1057099
38049,msk,social_media,True,200.0,test,1073110
38050,msk,target_direct,True,5177.0,test,1070446
38051,msk,target_direct,False,,test,1066444
38052,msk,target_direct,True,18155.0,control,1005466
38053,regions,context_brand,False,,control,1054378
38054,regions,target_direct,True,50.0,test,1103617
38055,spb,target_direct,False,,control,1016893
38056,msk,social_media,True,200.0,control,1012084
38057,regions,organic,False,,control,1035211
38058,spb,organic,False,,test,1075201
38059,regions,organic,False,,control,1030594
38060,regions,organic,False,,control,1033825
38061,regions,target_direct,False,,test,1104073
38062,msk,social_media,True,5350.0,control,1012969
38063,regions,target_direct,True,2788.0,control,1037611
38064,msk,organic,False,,control,1003087
38065,spb,target_direct,False,,control,1021312
38066,regions,organic,False,,control,1024621
38067,regions,organic,False,,control,1025839
38068,regions,target_direct,False,,test,1106791
38069,regions,target_direct,True,3607.0,test,1101025
38070,regions,target_direct,False,,control,1047625
38071,regions,organic,False,,control,1028041
38072,msk,social_media,False,,test,1073206
38073,regions,target_direct,False,,test,1104178
38074,regions,target_direct,False,,test,1106098
38075,regions,context_brand,False,,test,1115230
38076,regions,target_direct,True,50.0,test,1103500
38077,regions,organic,False,,test,1086007
38078,spb,target_direct,False,,control,1019500
38079,msk,target_direct,True,20446.0,control,1006228
38080,msk,target_direct,True,5836.0,test,1070098
38081,regions,organic,True,2000.0,test,1085614
38082,msk,social_media,True,6197.0,control,1012270
38083,spb,social_media,False,,test,1084075
38084,regions,target_direct,False,,control,1043164
38085,msk,target_direct,True,50.0,test,1070311
38086,regions,target_direct,False,,test,1111066
38087,regions,context_brand,False,,control,1054234
38088,regions,target_direct,False,,test,1096894
38089,spb,organic,True,6649.0,test,1074265
38090,msk,social_media,True,200.0,control,1011907
38091,msk,target_direct,False,,control,1009849
38092,regions,target_direct,False,,test,1101475
38093,regions,context_brand,False,,control,1056694
38094,regions,context_brand,True,5415.0,control,1056625
38095,msk,context_brand,True,30795.0,control,1010803
38096,regions,target_direct,False,,test,1110607
38097,regions,target_direct,False,,test,1104037
38098,regions,social_media,True,200.0,test,1118485
38099,regions,organic,False,,test,1090786
38100,msk,organic,False,,control,1002910
38101,msk,social_media,False,,control,1013473
38102,regions,social_media,True,200.0,control,1058989
38103,regions,target_direct,False,,test,1101865
38104,msk,organic,True,7548.0,control,1002301
38105,spb,target_direct,False,,test,1079131
38106,msk,target_direct,True,5955.0,test,1067998
38107,regions,target_direct,False,,test,1105216
38108,regions,organic,True,5159.0,control,1028392
38109,regions,target_direct,True,6336.0,control,1042372
38110,spb,organic,False,,control,1015105
38111,msk,target_direct,False,,control,1005052
38112,regions,target_direct,False,,control,1042465
38113,msk,target_direct,False,,test,1065613
38114,spb,target_direct,True,50.0,control,1020907
38115,msk,target_direct,False,,test,1068112
38116,msk,organic,True,7521.0,control,1000264
38117,regions,organic,False,,test,1088335
38118,regions,organic,False,,control,1029868
38119,msk,target_direct,True,50.0,control,1007014
38120,msk,target_direct,False,,control,1006090
38121,spb,target_direct,False,,control,1021393
38122,regions,target_direct,False,,test,1109056
38123,spb,target_direct,False,,control,1017571
38124,regions,organic,False,,test,1086130
38125,regions,target_direct,True,2283.0,control,1039597
38126,msk,context_brand,True,6643.0,control,1011388
38127,msk,target_direct,False,,control,1007686
38128,regions,organic,False,,test,1085482
38129,spb,organic,True,17042.0,test,1077025
38130,regions,organic,False,,test,1093147
38131,regions,organic,False,,control,1024564
38132,regions,social_media,False,,control,1059397
38133,regions,organic,False,,test,1084537
38134,spb,organic,False,,test,1074733
38135,regions,target_direct,False,,control,1045711
38136,msk,organic,True,7957.0,test,1064290
38137,msk,social_media,False,,control,1012822
38138,msk,organic,False,,control,1002919
38139,spb,target_direct,True,9160.0,test,1077610
38140,regions,target_direct,False,,control,1037338
38141,msk,target_direct,False,,control,1007434
38142,regions,target_direct,False,,control,1039774
38143,regions,target_direct,True,3039.0,control,1051375
38144,msk,organic,False,,control,1000408
38145,spb,social_media,False,,test,1083250
38146,spb,target_direct,False,,control,1017505
38147,msk,target_direct,False,,test,1068697
38148,msk,target_direct,True,50.0,control,1004698
38149,msk,social_media,True,15827.0,test,1073347
38150,regions,social_media,False,,test,1119565
38151,regions,target_direct,True,5498.0,control,1042468
38152,regions,target_direct,False,,control,1049761
38153,regions,context_brand,False,,test,1114267
38154,regions,organic,False,,test,1087384
38155,spb,target_direct,False,,control,1017856
38156,msk,context_brand,False,,control,1010974
38157,regions,target_direct,False,,test,1103959
38158,spb,social_media,False,,control,1022869
38159,regions,target_direct,False,,test,1105783
38160,regions,target_direct,False,,control,1051450
38161,regions,organic,False,,test,1087261
38162,spb,organic,True,11010.0,control,1015234
38163,spb,organic,False,,test,1077112
38164,spb,target_direct,False,,test,1077808
38165,regions,organic,True,2000.0,test,1090990
38166,regions,organic,False,,control,1032145
38167,regions,target_direct,False,,control,1043965
38168,regions,organic,True,6054.0,test,1091008
38169,regions,social_media,False,,test,1116076
38170,regions,organic,True,2000.0,control,1024582
38171,msk,social_media,False,,control,1013392
38172,spb,target_direct,True,9666.0,control,1018936
38173,msk,organic,False,,control,1003429
38174,regions,organic,False,,control,1026235
38175,regions,organic,False,,control,1024915
38176,regions,organic,False,,test,1091605
38177,msk,context_brand,False,,test,1071289
38178,msk,organic,False,,control,1001083
38179,regions,organic,False,,control,1029472
38180,regions,target_direct,False,,test,1104493
38181,regions,organic,True,14297.0,test,1084777
38182,spb,organic,True,2000.0,control,1014286
38183,spb,organic,True,2000.0,control,1016377
38184,spb,organic,True,17894.0,test,1076440
38185,msk,target_direct,False,,control,1004794
38186,regions,target_direct,False,,test,1097998
38187,regions,organic,True,5689.0,control,1024831
38188,msk,organic,False,,control,1000858
38189,regions,target_direct,True,4401.0,control,1041346
38190,regions,organic,False,,control,1035058
38191,spb,context_brand,False,,control,1022050
38192,regions,social_media,False,,control,1057276
38193,regions,target_direct,False,,test,1108207
38194,regions,target_direct,False,,test,1110478
38195,msk,target_direct,True,6710.0,control,1006555
38196,regions,target_direct,False,,test,1107592
38197,msk,target_direct,False,,test,1070587
38198,regions,target_direct,False,,test,1096399
38199,msk,context_brand,False,,test,1072603
38200,regions,organic,False,,control,1026367
38201,regions,target_direct,False,,control,1044451
38202,msk,target_direct,False,,control,1005373
38203,spb,organic,False,,control,1014352
38204,regions,social_media,False,,control,1057057
38205,regions,organic,False,,test,1087201
38206,regions,organic,False,,test,1085761
38207,msk,context_brand,True,1600.0,control,1011217
38208,regions,organic,False,,control,1032550
38209,spb,target_direct,True,20346.0,control,1017415
38210,regions,context_brand,False,,test,1113949
38211,regions,social_media,False,,control,1060576
38212,spb,target_direct,False,,control,1018750
38213,regions,organic,True,2000.0,control,1026799
38214,msk,target_direct,True,50.0,test,1070260
38215,regions,organic,True,12248.0,control,1024306
38216,regions,organic,True,2000.0,control,1030030
38217,spb,target_direct,False,,control,1019635
38218,spb,organic,False,,control,1014817
38219,regions,target_direct,False,,test,1100842
38220,regions,social_media,False,,test,1117201
38221,regions,target_direct,True,9212.0,test,1103620
38222,regions,target_direct,False,,test,1097365
38223,regions,target_direct,True,2716.0,control,1040248
38224,regions,organic,False,,control,1035385
38225,regions,target_direct,False,,control,1037185
38226,regions,target_direct,False,,test,1097080
38227,regions,organic,False,,test,1089892
38228,spb,organic,True,6555.0,test,1076476
38229,regions,context_brand,False,,control,1053049
38230,regions,target_direct,False,,test,1108636
38231,msk,social_media,False,,control,1012933
38232,regions,organic,False,,control,1031020
38233,regions,target_direct,False,,test,1103197
38234,msk,organic,False,,test,1065034
38235,regions,target_direct,False,,control,1048312
38236,regions,social_media,False,,test,1116601
38237,spb,organic,True,6923.0,control,1013530
38238,regions,social_media,False,,control,1058086
38239,msk,organic,False,,control,1001203
38240,msk,target_direct,True,50.0,test,1070788
38241,regions,social_media,False,,control,1058755
38242,regions,target_direct,False,,control,1044448
38243,regions,context_brand,False,,control,1054975
38244,msk,target_direct,False,,control,1004530
38245,msk,target_direct,False,,test,1070335
38246,regions,social_media,False,,test,1116844
38247,regions,organic,True,10324.0,test,1087996
38248,msk,context_brand,False,,test,1071955
38249,regions,target_direct,False,,test,1101547
38250,regions,target_direct,False,,test,1105471
38251,regions,social_media,True,200.0,control,1058143
38252,regions,organic,True,7230.0,control,1024879
38253,regions,social_media,True,2953.0,control,1060300
38254,regions,target_direct,True,3258.0,control,1042171
38255,regions,target_direct,True,7806.0,control,1043557
38256,spb,organic,True,2000.0,test,1074445
38257,regions,context_brand,True,1600.0,test,1115038
38258,msk,social_media,False,,test,1072834
38259,regions,organic,True,2000.0,test,1084486
38260,msk,social_media,False,,control,1011898
38261,spb,target_direct,False,,test,1080898
38262,msk,target_direct,False,,control,1005868
38263,regions,social_media,False,,control,1059808
38264,msk,context_brand,True,8277.0,test,1072531
38265,spb,organic,True,2000.0,test,1076752
38266,msk,organic,False,,test,1063450
38267,regions,target_direct,False,,test,1100140
38268,spb,target_direct,True,9096.0,control,1020523
38269,msk,target_direct,False,,test,1065568
38270,msk,social_media,True,200.0,test,1073383
38271,spb,social_media,True,14849.0,control,1023109
38272,msk,target_direct,False,,test,1069459
38273,regions,organic,True,9482.0,control,1028467
38274,spb,organic,True,11618.0,test,1076743
38275,regions,organic,False,,control,1024099
38276,regions,target_direct,True,10484.0,control,1043002
38277,msk,organic,True,8623.0,test,1064230
38278,regions,organic,True,4512.0,test,1090288
38279,regions,organic,False,,control,1024684
38280,regions,target_direct,True,14114.0,test,1103623
38281,regions,context_brand,False,,control,1055704
38282,msk,organic,True,7420.0,control,1001020
38283,regions,organic,False,,control,1032676
38284,regions,context_brand,False,,control,1056181
38285,regions,organic,False,,control,1031446
38286,regions,target_direct,True,50.0,control,1050847
38287,msk,target_direct,True,13308.0,test,1069675
38288,msk,target_direct,True,12514.0,control,1008796
38289,msk,target_direct,True,10362.0,control,1007521
38290,regions,social_media,False,,test,1118569
38291,regions,target_direct,False,,control,1043377
38292,msk,social_media,False,,test,1073965
38293,regions,context_brand,False,,control,1056469
38294,regions,social_media,False,,test,1117600
38295,regions,target_direct,True,50.0,control,1050577
38296,regions,context_brand,False,,control,1054162
38297,regions,organic,False,,control,1032559
38298,msk,organic,False,,test,1062124
38299,regions,target_direct,False,,test,1102597
38300,msk,target_direct,True,6990.0,control,1008361
38301,regions,target_direct,False,,test,1099654
38302,regions,social_media,False,,control,1058521
38303,regions,target_direct,False,,control,1048069
38304,regions,target_direct,False,,test,1097278
38305,regions,social_media,False,,control,1057315
38306,regions,social_media,False,,test,1116826
38307,regions,context_brand,False,,test,1112983
38308,regions,target_direct,False,,control,1044514
38309,spb,target_direct,False,,test,1078087
38310,spb,target_direct,False,,control,1017172
38311,regions,social_media,False,,test,1118740
38312,msk,target_direct,False,,control,1010065
38313,regions,social_media,True,8922.0,test,1119952
38314,msk,target_direct,False,,control,1006363
38315,msk,context_brand,False,,control,1011523
38316,regions,social_media,False,,test,1119703
38317,regions,target_direct,False,,control,1043467
38318,regions,organic,False,,test,1093180
38319,msk,social_media,False,,test,1073677
38320,regions,context_brand,True,5015.0,control,1056607
38321,msk,target_direct,True,50.0,control,1006999
38322,msk,target_direct,False,,test,1068610
38323,regions,organic,False,,control,1024534
38324,regions,context_brand,False,,control,1053334
38325,regions,target_direct,False,,control,1043092
38326,msk,target_direct,True,14026.0,test,1065916
38327,spb,target_direct,False,,test,1079443
38328,regions,organic,True,2000.0,control,1035460
38329,regions,target_direct,False,,control,1052203
38330,regions,target_direct,False,,control,1041868
38331,msk,target_direct,False,,control,1008067
38332,msk,organic,True,13130.0,test,1063471
38333,spb,organic,False,,control,1015087
38334,regions,target_direct,False,,control,1051786
38335,regions,target_direct,False,,test,1103284
38336,msk,organic,True,2000.0,test,1063519
38337,regions,target_direct,False,,control,1037815
38338,regions,target_direct,True,8098.0,control,1038787
38339,regions,social_media,False,,control,1061104
38340,regions,organic,False,,test,1084384
38341,regions,organic,False,,control,1034167
38342,msk,organic,True,2000.0,test,1062274
38343,regions,organic,False,,test,1086124
38344,msk,target_direct,True,50.0,test,1065766
38345,spb,organic,True,2000.0,control,1014784
38346,spb,social_media,True,5380.0,control,1022794
38347,regions,organic,True,5678.0,control,1033843
38348,msk,target_direct,False,,control,1006270
38349,regions,context_brand,True,1600.0,test,1114798
38350,regions,organic,False,,control,1030753
38351,regions,target_direct,False,,control,1039027
38352,regions,social_media,True,8753.0,control,1060843
38353,msk,target_direct,True,6164.0,control,1004329
38354,regions,organic,False,,control,1025890
38355,regions,organic,True,4173.0,control,1026736
38356,regions,target_direct,False,,control,1047109
38357,regions,context_brand,True,3681.0,test,1113367
38358,msk,social_media,False,,control,1013320
38359,regions,organic,False,,test,1093810
38360,spb,target_direct,True,50.0,control,1017868
38361,regions,organic,False,,test,1088614
38362,msk,target_direct,False,,control,1006627
38363,msk,target_direct,False,,control,1005262
38364,regions,organic,True,6342.0,control,1028602
38365,regions,target_direct,False,,control,1043596
38366,regions,target_direct,False,,test,1102147
38367,regions,target_direct,False,,test,1101511
38368,regions,target_direct,False,,control,1040062
38369,msk,organic,False,,control,1003780
38370,msk,target_direct,False,,test,1069315
38371,regions,target_direct,False,,test,1111336
38372,regions,target_direct,True,50.0,test,1097974
38373,msk,social_media,False,,test,1074100
38374,spb,organic,False,,control,1015504
38375,regions,target_direct,False,,test,1096618
38376,msk,context_brand,False,,test,1072327
38377,regions,social_media,False,,test,1116115
38378,regions,organic,True,5932.0,control,1024057
38379,regions,target_direct,True,3740.0,control,1035634
38380,spb,organic,False,,test,1074376
38381,msk,target_direct,True,7018.0,control,1008823
38382,regions,social_media,False,,control,1059793
38383,msk,target_direct,False,,control,1007323
38384,regions,organic,False,,test,1088083
38385,msk,organic,False,,control,1002268
38386,regions,organic,False,,test,1092046
38387,regions,target_direct,True,50.0,test,1101097
38388,msk,social_media,False,,control,1012756
38389,regions,target_direct,False,,test,1107193
38390,msk,organic,False,,control,1003549
38391,regions,organic,False,,test,1087501
38392,regions,target_direct,False,,test,1099066
38393,spb,social_media,True,200.0,test,1083715
38394,regions,social_media,False,,control,1060495
38395,regions,context_brand,True,5605.0,test,1112812
38396,regions,target_direct,False,,control,1035994
38397,spb,target_direct,True,10120.0,test,1080631
38398,msk,target_direct,False,,control,1004821
38399,msk,organic,False,,control,1000918
38400,spb,organic,True,6796.0,test,1075750
38401,spb,context_brand,False,,test,1082575
38402,spb,target_direct,True,4615.0,test,1081513
38403,regions,target_direct,False,,control,1046386
38404,regions,target_direct,False,,control,1049296
38405,regions,context_brand,False,,control,1055035
38406,regions,organic,False,,control,1024474
38407,msk,target_direct,False,,control,1006885
38408,regions,organic,True,2000.0,test,1088662
38409,regions,target_direct,False,,test,1104736
38410,spb,target_direct,False,,control,1020808
38411,regions,organic,True,2000.0,test,1087330
38412,regions,target_direct,True,50.0,test,1103947
38413,regions,target_direct,False,,control,1052089
38414,msk,organic,True,2000.0,test,1062511
38415,regions,target_direct,False,,test,1101592
38416,regions,target_direct,False,,control,1037674
38417,msk,target_direct,False,,test,1069801
38418,regions,target_direct,True,7658.0,test,1098499
38419,regions,target_direct,False,,control,1052530
38420,msk,target_direct,True,6085.0,test,1069906
38421,regions,target_direct,False,,control,1038217
38422,regions,organic,False,,control,1033975
38423,regions,target_direct,False,,control,1044730
38424,spb,organic,False,,control,1014289
38425,spb,organic,True,2000.0,control,1016494
38426,regions,target_direct,False,,test,1108807
38427,regions,target_direct,False,,control,1044511
38428,msk,organic,False,,control,1001050
38429,spb,target_direct,True,50.0,control,1016959
38430,spb,target_direct,True,50.0,test,1079638
38431,msk,target_direct,False,,control,1008538
38432,regions,context_brand,False,,test,1114042
38433,regions,target_direct,True,3240.0,test,1111204
38434,regions,target_direct,False,,test,1102444
38435,regions,target_direct,False,,control,1037026
38436,msk,target_direct,False,,test,1069534
38437,regions,social_media,False,,test,1116151
38438,regions,target_direct,True,50.0,test,1103704
38439,regions,target_direct,False,,control,1041538
38440,regions,social_media,False,,test,1119706
38441,msk,social_media,False,,control,1013479
38442,msk,target_direct,False,,control,1007368
38443,msk,context_brand,False,,test,1071508
38444,spb,organic,True,6862.0,test,1074289
38445,regions,organic,False,,test,1086097
38446,spb,target_direct,False,,test,1081093
38447,msk,organic,False,,control,1000420
38448,regions,social_media,False,,control,1061125
38449,regions,social_media,False,,test,1115800
38450,regions,organic,True,2000.0,test,1090390
38451,regions,target_direct,False,,control,1049386
38452,msk,organic,True,7817.0,control,1002508
38453,regions,target_direct,False,,test,1097317
38454,regions,target_direct,False,,test,1106215
38455,regions,target_direct,False,,control,1040704
38456,msk,target_direct,False,,test,1066063
38457,regions,target_direct,False,,control,1050964
38458,regions,target_direct,False,,test,1096873
38459,regions,target_direct,True,2521.0,test,1098550
38460,msk,organic,True,25556.0,control,1003426
38461,spb,context_brand,False,,test,1082143
38462,regions,target_direct,False,,control,1045117
38463,regions,context_brand,True,1600.0,control,1054519
38464,regions,organic,True,5484.0,control,1028932
38465,regions,organic,False,,control,1032130
38466,regions,social_media,False,,test,1119982
38467,regions,target_direct,False,,test,1100092
38468,spb,target_direct,False,,test,1078210
38469,regions,social_media,False,,test,1117918
38470,regions,organic,False,,test,1093339
38471,msk,organic,False,,control,1000381
38472,spb,social_media,True,5381.0,control,1023901
38473,msk,organic,True,7585.0,test,1064353
38474,regions,organic,False,,test,1095007
38475,spb,organic,False,,test,1077070
38476,spb,organic,False,,control,1015186
38477,regions,target_direct,False,,control,1045429
38478,regions,context_brand,False,,control,1056490
38479,regions,organic,True,14270.0,control,1026238
38480,regions,target_direct,False,,control,1052518
38481,msk,organic,False,,control,1000582
38482,spb,organic,True,7062.0,test,1075915
38483,regions,organic,False,,test,1087930
38484,regions,organic,False,,control,1028803
38485,regions,social_media,False,,test,1117048
38486,regions,social_media,False,,test,1117540
38487,regions,target_direct,False,,control,1036567
38488,spb,context_brand,False,,control,1021990
38489,spb,target_direct,True,5026.0,control,1018840
38490,regions,target_direct,True,6436.0,control,1046059
38491,msk,target_direct,False,,test,1067695
38492,regions,organic,False,,control,1024888
38493,regions,context_brand,False,,test,1113574
38494,regions,context_brand,False,,control,1056103
38495,spb,social_media,False,,control,1022809
38496,regions,organic,False,,test,1095289
38497,regions,target_direct,False,,test,1102174
38498,msk,social_media,False,,test,1072744
38499,spb,target_direct,True,5288.0,test,1079041
38500,regions,target_direct,False,,control,1040083
38501,msk,organic,False,,control,1000963
38502,regions,organic,True,4477.0,test,1092097
38503,regions,target_direct,False,,test,1102276
38504,msk,organic,True,7952.0,test,1062658
38505,regions,target_direct,False,,control,1041802
38506,msk,organic,True,17168.0,control,1000051
38507,msk,context_brand,True,1600.0,control,1010962
38508,spb,context_brand,True,1600.0,test,1082371
38509,spb,target_direct,False,,test,1080988
38510,regions,target_direct,True,3683.0,control,1043326
38511,regions,social_media,False,,control,1059448
38512,regions,organic,False,,control,1029958
38513,regions,target_direct,True,3621.0,test,1101016
38514,spb,target_direct,False,,control,1019761
38515,regions,target_direct,False,,control,1050448
38516,regions,organic,True,4501.0,control,1027699
38517,spb,organic,False,,control,1016503
38518,regions,target_direct,False,,control,1048099
38519,msk,organic,False,,test,1062034
38520,spb,organic,False,,test,1074616
38521,msk,target_direct,True,50.0,test,1068928
38522,spb,organic,True,2000.0,test,1075000
38523,regions,context_brand,False,,test,1113511
38524,regions,target_direct,False,,control,1043170
38525,regions,organic,True,2000.0,test,1084819
38526,regions,social_media,False,,test,1119820
38527,regions,organic,False,,test,1086049
38528,regions,target_direct,False,,test,1110487
38529,msk,context_brand,False,,control,1011394
38530,regions,organic,True,2000.0,test,1090486
38531,msk,organic,True,7068.0,test,1065277
38532,regions,organic,False,,control,1031428
38533,msk,target_direct,True,50.0,control,1007026
38534,regions,target_direct,False,,test,1096321
38535,spb,organic,True,7055.0,control,1016662
38536,regions,target_direct,False,,control,1046539
38537,spb,target_direct,False,,control,1019119
38538,msk,target_direct,True,50.0,test,1066390
38539,spb,social_media,True,5502.0,control,1022857
38540,regions,target_direct,True,50.0,control,1047400
38541,regions,organic,False,,control,1035499
38542,spb,organic,False,,test,1076965
38543,regions,social_media,False,,test,1119382
38544,spb,social_media,False,,control,1022956
38545,msk,organic,True,20507.0,control,1003414
38546,regions,context_brand,False,,test,1115623
38547,msk,organic,True,15600.0,test,1063660
38548,regions,target_direct,False,,test,1107448
38549,regions,organic,False,,test,1089877
38550,regions,target_direct,False,,test,1106509
38551,regions,organic,False,,test,1085179
38552,regions,organic,True,2000.0,test,1090705
38553,msk,social_media,False,,test,1073533
38554,regions,social_media,True,200.0,test,1116148
38555,regions,social_media,False,,test,1116055
38556,regions,target_direct,False,,test,1110133
38557,regions,target_direct,False,,control,1050688
38558,regions,target_direct,False,,test,1101394
38559,regions,target_direct,False,,test,1102813
38560,spb,context_brand,False,,control,1021867
38561,spb,target_direct,True,50.0,test,1078510
38562,regions,target_direct,False,,control,1043665
38563,spb,social_media,True,200.0,test,1083499
38564,spb,target_direct,False,,test,1081231
38565,regions,context_brand,True,1600.0,test,1113550
38566,regions,context_brand,False,,control,1054666
38567,regions,target_direct,False,,control,1043761
38568,regions,target_direct,False,,test,1103533
38569,regions,organic,False,,test,1090666
38570,regions,organic,False,,control,1026349
38571,regions,target_direct,True,6136.0,control,1036954
38572,regions,organic,False,,control,1024798
38573,regions,organic,False,,test,1087135
38574,regions,social_media,False,,test,1117342
38575,msk,social_media,False,,control,1012225
38576,regions,social_media,True,5338.0,control,1059634
38577,spb,target_direct,True,5351.0,control,1020364
38578,spb,context_brand,False,,control,1021528
38579,msk,context_brand,False,,test,1071748
38580,regions,organic,False,,test,1086469
38581,spb,target_direct,True,50.0,test,1081846
38582,msk,target_direct,True,50.0,test,1071034
38583,regions,social_media,False,,test,1119325
38584,regions,target_direct,True,2403.0,test,1106488
38585,regions,organic,False,,control,1024156
38586,msk,social_media,False,,control,1012858
38587,regions,organic,False,,control,1027591
38588,regions,organic,False,,test,1094602
38589,msk,social_media,False,,test,1072882
38590,msk,target_direct,True,5147.0,control,1005481
38591,regions,target_direct,False,,test,1103584
38592,regions,organic,False,,control,1035427
38593,msk,social_media,True,200.0,test,1073434
38594,regions,organic,False,,control,1029427
38595,spb,target_direct,False,,control,1020958
38596,regions,target_direct,False,,control,1050427
38597,regions,organic,False,,test,1084498
38598,regions,target_direct,False,,control,1037164
38599,msk,target_direct,False,,control,1007971
38600,msk,target_direct,True,6539.0,test,1069147
38601,regions,target_direct,False,,control,1052638
38602,spb,organic,False,,control,1013890
38603,msk,target_direct,False,,test,1068145
38604,regions,target_direct,False,,test,1096891
38605,msk,organic,True,13538.0,test,1064620
38606,spb,social_media,True,5102.0,test,1083346
38607,msk,organic,True,8263.0,test,1063603
38608,regions,target_direct,False,,control,1051963
38609,msk,social_media,False,,test,1073680
38610,regions,target_direct,False,,test,1095991
38611,spb,organic,True,6900.0,test,1076731
38612,regions,social_media,True,2754.0,control,1060570
38613,regions,social_media,False,,control,1057405
38614,spb,social_media,True,200.0,test,1083712
38615,msk,context_brand,True,1600.0,test,1072657
38616,regions,target_direct,True,50.0,control,1046977
38617,regions,organic,True,2000.0,control,1026499
38618,regions,context_brand,True,5526.0,test,1114987
38619,regions,target_direct,False,,test,1098691
38620,msk,target_direct,False,,test,1067641
38621,regions,social_media,False,,control,1057492
38622,regions,context_brand,False,,control,1055425
38623,msk,target_direct,False,,control,1004545
38624,msk,target_direct,False,,test,1071124
38625,spb,organic,True,11818.0,control,1014436
38626,msk,target_direct,False,,test,1065715
38627,msk,organic,True,2000.0,control,1002379
38628,regions,organic,False,,test,1093393
38629,spb,target_direct,False,,test,1080031
38630,regions,organic,False,,test,1085656
38631,regions,organic,True,5580.0,control,1024438
38632,msk,organic,False,,test,1062931
38633,msk,target_direct,False,,control,1009549
38634,spb,target_direct,False,,test,1081609
38635,regions,target_direct,False,,test,1105711
38636,regions,context_brand,True,3904.0,control,1054966
38637,regions,target_direct,True,3044.0,test,1097671
38638,regions,target_direct,False,,control,1040548
38639,regions,target_direct,False,,test,1108837
38640,msk,target_direct,False,,control,1010173
38641,regions,target_direct,False,,control,1041757
38642,spb,social_media,True,5225.0,control,1023511
38643,spb,context_brand,True,6697.0,test,1082356
38644,spb,target_direct,False,,control,1019623
38645,regions,context_brand,False,,control,1055506
38646,spb,target_direct,True,4574.0,test,1078669
38647,regions,organic,True,5285.0,test,1091002
38648,regions,organic,True,4433.0,test,1091845
38649,regions,organic,False,,control,1030867
38650,msk,target_direct,False,,control,1010263
38651,regions,organic,False,,test,1089523
38652,regions,target_direct,True,50.0,control,1035607
38653,spb,organic,False,,control,1014613
38654,regions,organic,False,,test,1094464
38655,spb,target_direct,True,15674.0,control,1017886
38656,spb,target_direct,False,,test,1079122
38657,regions,organic,False,,test,1089850
38658,regions,organic,False,,control,1028659
38659,regions,organic,False,,test,1087795
38660,regions,target_direct,False,,test,1109719
38661,regions,target_direct,False,,control,1038106
38662,regions,organic,True,6137.0,control,1033327
38663,regions,organic,False,,control,1030972
38664,regions,target_direct,False,,test,1099105
38665,msk,target_direct,True,50.0,control,1009525
38666,spb,target_direct,True,50.0,test,1079188
38667,msk,target_direct,False,,control,1006399
38668,regions,organic,False,,control,1033582
38669,regions,target_direct,True,3823.0,control,1037719
38670,msk,context_brand,True,1600.0,test,1072003
38671,msk,target_direct,False,,test,1068847
38672,regions,organic,False,,test,1092304
38673,spb,target_direct,False,,control,1020553
38674,msk,context_brand,True,12506.0,control,1011418
38675,regions,target_direct,False,,test,1103992
38676,regions,organic,False,,control,1031251
38677,regions,target_direct,False,,test,1101160
38678,msk,social_media,False,,test,1073341
38679,msk,target_direct,False,,control,1008295
38680,spb,target_direct,True,4931.0,test,1079503
38681,regions,organic,False,,test,1084333
38682,regions,target_direct,False,,test,1108960
38683,regions,target_direct,True,50.0,test,1096162
38684,msk,target_direct,False,,control,1006966
38685,msk,organic,False,,control,1001686
38686,regions,context_brand,False,,test,1112125
38687,spb,social_media,False,,control,1023727
38688,spb,social_media,False,,control,1022935
38689,regions,target_direct,False,,test,1105306
38690,msk,organic,False,,test,1062427
38691,spb,organic,True,2000.0,test,1077181
38692,regions,target_direct,True,2497.0,control,1041007
38693,regions,organic,False,,test,1088872
